"","Region","Site_ID","Site_Visit","X","SbWtrshd.x","Date","O","H","Opm","Hpm","P.18O.","P.2H.","Ps.18O.","Ps.2H.","X18O_snow","X2H_snow","X18O_rain","X2H_rain","met_station","rh","temp","EI","starO","starH","sslO","sslH","EO","EH","slope","input","IO","IH","X2","per.rain","SbWtrshd.y","Y_Lat","X_Long"
"133","Parkland","190",1,159,"05FA","2014-05-02",-19.96,-161.28,-0.01996,-0.16128,-0.0191,-0.147666667,-0.013425,-0.10375,-25.2,-194.876,-13.425,-99.14525,"Wetaskiwin",0.684548387096774,276.617741935484,0.108951858810962,-0.00154650555818596,-0.0511944318003847,-0.00722673933226321,-0.0852847902330811,-0.0584492995618118,-0.362725354785654,5.2338015261136,-56.8133215387726,-24.1534807315913,-183.227845852731,-25.6419525146484,12.1836585782946,"05FA",53.090635,-113.196353
"134","Parkland","194",2,123,"05CD","2014-06-04",-10.88,-109.98,-0.01088,-0.10998,-0.019216667,-0.14825,-0.0138,-0.1065,-24.5,-189.185,-13.8,-102.194,"Delburne",0.619290322580645,283.791935483871,0.521877621845365,0.00162200266597008,-0.0418236226609436,-0.00651018206599031,-0.0867899838435812,-0.0304142965950803,-0.20313612698585,4.76884982944875,-58.0949138555976,-21.0745122514625,-158.5960980117,-25.7002798716227,38.871082613702,"05CD",52.21950819,-113.442846
"135","Parkland","194",3,124,"05CD","2014-06-19",-9.21,-102.93,-0.00921,-0.10293,-0.019216667,-0.14825,-0.0138,-0.1065,-24.5,-189.185,-13.8,-102.194,"Delburne",0.667451612903226,285.853225806452,0.98292137342615,-0.00144269616592285,-0.0561703197997067,-0.00750021127726333,-0.0900685533271307,-0.0242335318912591,-0.18318627169666,5.34203756330791,-53.7298340419342,-23.976950600268,-181.815604802144,-25.7002798716227,14.4814179997914,"05CD",52.21950819,-113.442846
"136","Parkland","194",4,125,"05CD","2014-06-30",-8.79,-100.66,-0.00879,-0.10066,-0.019216667,-0.14825,-0.0138,-0.1065,-24.5,-189.185,-13.8,-102.194,"Delburne",0.690032258064516,286.682258064516,1.34006739520321,-0.00270959711422348,-0.0618553883696864,-0.00795292375425572,-0.0914719047633203,-0.0218519550598221,-0.175052676893016,5.69537075822927,-50.5976910351647,-26.2939000932772,-200.351200746217,-25.7002798716227,0,"05CD",52.21950819,-113.442846
"137","Parkland","194",1,122,"05CD","2014-05-06",-12.22,-121.24,-0.01222,-0.12124,-0.019216667,-0.14825,-0.0138,-0.1065,-24.5,-189.185,-13.8,-102.194,"Delburne",0.620032258064516,277.485483870968,0.52996430570772,0.00199287419137216,-0.0362932349312267,-0.00627333998106778,-0.0838902608384594,-0.0344746712074328,-0.236103303709321,5.1613120966244,-58.1687661792498,-24.0141813752007,-182.113451001606,-25.7002798716227,14.1685617028443,"05CD",52.21950819,-113.442846
"138","Parkland","194",5,126,"05CD","2014-08-17",-6.31,-86.52,-0.00631,-0.08652,-0.019216667,-0.14825,-0.0138,-0.1065,-24.5,-189.185,-13.8,-102.194,"Delburne",0.758903225806452,291.091935483871,1.5,-0.00611653445273324,-0.0770687628394446,-0.0093517912120692,-0.0959529559228129,-0.00689991101325213,-0.112693835661786,44.3691252982239,193.449180631793,-5.044091083509,-30.352728668072,-25.7002798716227,100,"05CD",52.21950819,-113.442846
"139","Parkland","195",4,130,"05CD","2014-06-29",-8.542825,-93.2607655,-0.00854,-0.09326,-0.019241667,-0.1485,-0.013725,-0.106,-24.66666667,-190.54,-13.725,-101.58425,"Stettler",0.675032258064516,286.782258064516,0.782936780551618,-0.00183383106023087,-0.0580183426048773,-0.00763080426410332,-0.0905330904528097,-0.0219719073600994,-0.156088411773953,4.67754951620574,-53.3137271316029,-19.0563343051838,-142.45067444147,-25.5082085927327,54.7548168800824,"05CD",52.41021521,-113.0443277
"140","Parkland","195",1,127,"05CD","2014-05-06",-17,-149.02,-0.017,-0.14902,-0.019241667,-0.1485,-0.013725,-0.106,-24.66666667,-190.54,-13.725,-101.58425,"Stettler",0.670838709677419,277.156451612903,0.2861831305901,-0.00110100261101143,-0.0503754276200547,-0.0072260036689087,-0.086530004158289,-0.0481897088869352,-0.318099666407597,5.42100816075335,-56.8628612671931,-25.925968531457,-197.407748251656,-25.5082085927327,0,"05CD",52.41021521,-113.0443277
"141","Parkland","195",2,128,"05CD","2014-05-23",-13.42,-124.47,-0.01342,-0.12447,-0.019241667,-0.1485,-0.013725,-0.106,-24.66666667,-190.54,-13.725,-101.58425,"Stettler",0.620032258064516,280.772580645161,0.363107069404308,0.00184552959199548,-0.0388340911516689,-0.00637013051787271,-0.0852551616009801,-0.037336620020143,-0.241141786407421,4.87827236077499,-59.0035849183996,-22.1042938055705,-166.834350444564,-25.5082085927327,28.8878429026674,"05CD",52.41021521,-113.0443277
"142","Parkland","195",3,129,"05CD","2014-06-11",-8.33,-103.62,-0.00833,-0.10362,-0.019241667,-0.1485,-0.013725,-0.106,-24.66666667,-190.54,-13.725,-101.58425,"Stettler",0.630258064516129,285.301612903226,1.25715196193764,0.00089156612201473,-0.0456692923067046,-0.00673784079202015,-0.0877872567556115,-0.0234432141009486,-0.187155528913838,5.52731724409265,-57.5774473567082,-27.3296067581912,-208.636854065529,-25.5082085927327,0,"05CD",52.41021521,-113.0443277
"143","Parkland","200",2,208,"05FC","2014-05-26",-9.51,-105.18,-0.00951,-0.10518,-0.019091667,-0.1475,-0.013525,-0.1045,-24.8,-191.624,-13.525,-99.95825,"Stettler",0.607709677419355,281.733870967742,0.709101849195898,0.00282662724491203,-0.0342672260349273,-0.00598889657528609,-0.0836917374966792,-0.027846289244094,-0.19673013903382,4.99283894440679,-57.6981016386914,-22.5122966103779,-170.098372883023,-25.5679747263591,25.3731174017416,"05FC",52.47788949,-112.6137182
"144","Parkland","200",3,209,"05FC","2014-06-09",-8.4,-100.12,-0.0084,-0.10012,-0.019091667,-0.1475,-0.013525,-0.1045,-24.8,-191.624,-13.525,-99.95825,"Stettler",0.616806451612903,284.914516129032,0.91275823117187,0.00199497965410959,-0.0399166196951052,-0.00628674414685885,-0.0856056891330508,-0.0244723679912242,-0.181676634478916,5.07433842501906,-57.4955572298399,-23.0701861784132,-174.561489427306,-25.5679747263591,20.7406276663424,"05FC",52.47788949,-112.6137182
"145","Parkland","200",4,210,"05FC","2014-06-27",-7.49,-92.17,-0.00749,-0.09217,-0.019091667,-0.1475,-0.013525,-0.1045,-24.8,-191.624,-13.525,-99.95825,"Stettler",0.674806451612903,286.437096774194,1.40066785114963,-0.00160246518375859,-0.0561694782492038,-0.00743077430590049,-0.0890254703146365,-0.0192693875180964,-0.156240918133081,5.43924020112681,-51.4300908935602,-23.9890094028309,-181.912075222647,-25.5679747263591,13.1110905686134,"05FC",52.47788949,-112.6137182
"146","Parkland","200",5,211,"05FC","2014-08-13",-5.19,-80.81,-0.00519,-0.08081,-0.019091667,-0.1475,-0.013525,-0.1045,-24.8,-191.624,-13.525,-99.95825,"Stettler",0.735451612903226,291.104838709677,1.5,-0.00481435319987816,-0.0709609181063261,-0.00868330018225699,-0.0932413530519371,-0.00620057722098212,-0.104795072936679,23.7340328266745,42.3696303704408,-2.05730029465576,-6.45840235724604,-25.5679747263591,100,"05FC",52.47788949,-112.6137182
"147","Parkland","200",1,207,"05FC","2014-05-05",-11.27,-113.52,-0.01127,-0.11352,-0.019091667,-0.1475,-0.013525,-0.1045,-24.8,-191.624,-13.525,-99.95825,"Stettler",0.674838709677419,277.16935483871,0.656020513148192,-0.00112937590837688,-0.0498562153815007,-0.00712044295221121,-0.0853958175721014,-0.0315327815874901,-0.224770184309699,5.49037079777751,-51.6435211090475,-24.562800374835,-186.50240299868,-25.5679747263591,8.34656199455419,"05FC",52.47788949,-112.6137182
"148","Parkland","25",2,190,"05FC","2014-05-30",-17.24,-148.83,-0.01724,-0.14883,-0.019041667,-0.147083333,-0.01345,-0.10425,-24.76666667,-191.353,-13.45,-99.3485,"Fleet",0.619451612903226,282.411290322581,0.231032243385677,0.00205589547720134,-0.0382490249910325,-0.00617497742603267,-0.084292334401,-0.0474037870096767,-0.299633448662641,4.99948659013746,-62.6388511860301,-24.2088073818533,-183.670459054827,-25.7694524129232,12.6681363648335,"05FC",52.148684,-111.823211
"149","Parkland","25",3,191,"05FC","2014-06-18",-13.71,-128.61,-0.01371,-0.12861,-0.019041667,-0.147083333,-0.01345,-0.10425,-24.76666667,-191.353,-13.45,-99.3485,"Fleet",0.665612903225806,285.633870967742,0.430564716235287,-0.000973215250389773,-0.0532045190688904,-0.00716527178291935,-0.0879653011830481,-0.0381392164786585,-0.256852903344867,5.24957087579541,-56.638383292845,-24.228358660984,-183.826869287872,-25.7694524129232,12.5094338634935,"05FC",52.148684,-111.823211
"150","Parkland","25",4,192,"05FC","2014-07-01",-12.82,-118.59,-0.01282,-0.11859,-0.019041667,-0.147083333,-0.01345,-0.10425,-24.76666667,-191.353,-13.45,-99.3485,"Fleet",0.703838709677419,286.553225806452,0.407801330067858,-0.00305975477306703,-0.0623878797222165,-0.00791021386320702,-0.0901329237616238,-0.0352190575589157,-0.233952359682619,5.15032203382594,-52.5628715263515,-21.9543654647923,-165.634923718339,-25.7694524129232,30.9679912731253,"05FC",52.148684,-111.823211
"151","Parkland","25",1,189,"05FC","2014-05-03",-21.58,-172.48,-0.02158,-0.17248,-0.019041667,-0.147083333,-0.01345,-0.10425,-24.76666667,-191.353,-13.45,-99.3485,"Fleet",0.688709677419355,276.443548387097,0.0865324310816728,-0.00179302047745811,-0.0526662248977959,-0.00730108282627297,-0.085598120934181,-0.063756483110835,-0.396177273987082,5.3038389521296,-58.0231554130433,-25.2296336180557,-191.837068944445,-25.7694524129232,4.38184082192811,"05FC",52.148684,-111.823211
"152","Parkland","25",5,193,"05FC","2014-08-19",-10.92,-95.31,-0.01092,-0.09531,-0.019041667,-0.147083333,-0.01345,-0.10425,-24.76666667,-191.353,-13.45,-99.3485,"Fleet",0.750032258064516,291.437096774194,0.254189649583801,-0.00539435742376344,-0.0733810819435484,-0.00888864872906809,-0.09364580629792,-0.0269753156944875,-0.153135960210338,3.60167070587046,-55.9797558918945,-15.0010950703391,-110.008760562713,-25.7694524129232,87.4093829956923,"05FC",52.148684,-111.823211
"153","Parkland","30",1,194,"05FC","2014-05-14",-12.42,-125.99,-0.01242,-0.12599,-0.018933333,-0.146416667,-0.01335,-0.1035,-24.73333333,-191.082,-13.35,-98.5355,"Alliance",0.640096774193548,278.375806451613,0.645509481101208,0.00107114329819043,-0.0400595986228109,-0.00631299453305129,-0.0828370335165725,-0.0354779112444111,-0.253707415460137,5.53898460733704,-57.195811176874,-27.3041003226575,-208.43280258126,-25.5101559956868,0,"05FC",52.3891,-111.8742
"154","Parkland","30",2,195,"05FC","2014-05-29",-9.15,-109.3,-0.00915,-0.1093,-0.018933333,-0.146416667,-0.01335,-0.1035,-24.73333333,-191.082,-13.35,-98.5355,"Alliance",0.606354838709677,282.640322580645,0.985372557031233,0.00303649480225973,-0.0336175525549781,-0.00582945364513538,-0.0829663496722499,-0.027161649694897,-0.206608862364281,5.40255134941082,-59.8666551528909,-26.8981853162114,-205.185482529691,-25.5101559956868,0,"05FC",52.3891,-111.8742
"155","Parkland","30",3,196,"05FC","2014-06-17",-5.52,-90.02,-0.00552,-0.09002,-0.018933333,-0.146416667,-0.01335,-0.1035,-24.73333333,-191.082,-13.35,-98.5355,"Alliance",0.644741935483871,286.108064516129,1.5,0.000326422511593562,-0.0475050382484569,-0.006685533498791,-0.0863932274016275,-0.0157319594896639,-0.155641318304887,6.42592818462566,-54.5488764208664,-41.0075803342654,-318.060642674123,-25.5101559956868,0,"05FC",52.3891,-111.8742
"156","Parkland","30",4,197,"05FC","2014-07-01",-11.65,-103.58,-0.01165,-0.10358,-0.018933333,-0.146416667,-0.01335,-0.1035,-24.73333333,-191.082,-13.35,-98.5355,"Alliance",0.690064516129032,287.233870967742,0.269754862726307,-0.00228074379158842,-0.0590307321483159,-0.00756946367940778,-0.0889645432729732,-0.0317817153190045,-0.18908364796199,4.24721125880785,-54.0999888348885,-17.0806281023232,-126.645024818585,-25.5101559956868,69.320886149434,"05FC",52.3891,-111.8742
"157","Parkland","31",1,144,"05FA","2014-05-13",-16.839388,-150.424803,-0.01684,-0.15042,-0.01915,-0.147916667,-0.013575,-0.10475,-24.86666667,-192.166,-13.575,-100.36475,"Wetaskiwin",0.646032258064516,277.982258064516,0.325389912852476,0.000493723456399707,-0.0427961598208893,-0.0066379717132341,-0.0844008996950993,-0.0472507274698039,-0.314723654101527,5.40281893172962,-59.4365291896731,-26.7353439611799,-203.882751689439,-25.5787156422933,0,"05FA",52.73675,-113.356112
"158","Parkland","31",2,145,"05FA","2014-05-20",-15.07,-140.28,-0.01507,-0.14028,-0.01915,-0.147916667,-0.013575,-0.10475,-24.86666667,-192.166,-13.575,-100.36475,"Wetaskiwin",0.622032258064516,280.282258064516,0.404161660859442,0.00189647861844053,-0.0376576706829227,-0.0062605742165746,-0.0841135813034943,-0.0418797033795978,-0.281222695651156,5.25715236963096,-61.0547137896614,-25.9054542450472,-197.243633960378,-25.5787156422933,0,"05FA",52.73675,-113.356112
"159","Parkland","31",3,146,"05FA","2014-06-05",-12.82,-127.6,-0.01282,-0.1276,-0.01915,-0.147916667,-0.013575,-0.10475,-24.86666667,-192.166,-13.575,-100.36475,"Wetaskiwin",0.622354838709677,284.004838709677,0.555789927993856,0.00163450657431718,-0.0410260896032447,-0.00641108082698207,-0.0858133165012309,-0.0357064322456242,-0.247646054953683,5.24529352872968,-60.3553369616855,-25.5400485298317,-194.320388238654,-25.5787156422933,0.322126195037097,"05FA",52.73675,-113.356112
"160","Parkland","31",4,147,"05FA","2014-06-21",-10.45,-112,-0.01045,-0.112,-0.01915,-0.147916667,-0.013575,-0.10475,-24.86666667,-192.166,-13.575,-100.36475,"Wetaskiwin",0.661612903225806,286.291935483871,0.84224961418765,-0.000905182970078961,-0.0532022690192748,-0.00723206963980083,-0.0886641107940402,-0.028429532525504,-0.210244075472624,5.46421745578007,-54.8989275870983,-25.59325433288,-194.74603466304,-25.5787156422933,0,"05FA",52.73675,-113.356112
"161","Parkland","32",2,149,"05FA","2014-05-21",-17.02,-141.98,-0.01702,-0.14198,-0.019266667,-0.14875,-0.013775,-0.10625,-24.76666667,-191.353,-13.775,-101.99075,"Lacombe",0.657774193548387,280.411290322581,0.168923848970368,-0.000567516392018559,-0.0496087005380728,-0.00712939018799675,-0.0874239432200877,-0.0474516044477123,-0.291781168890306,4.92255244535972,-58.1981573799775,-22.1606237536513,-167.284990029211,-25.6072820027669,29.1292774150383,"05FA",52.592451,-113.600166
"162","Parkland","32",3,150,"05FA","2014-06-06",-16.58,-135.9,-0.01658,-0.1359,-0.019266667,-0.14875,-0.013775,-0.10625,-24.76666667,-191.353,-13.775,-101.99075,"Lacombe",0.669548387096774,284.046774193548,0.136704882162497,-0.00144440820617133,-0.0552132638301537,-0.00748115448946245,-0.0895057170919651,-0.0461291475158216,-0.275295912799732,4.71742586567327,-57.6850791471372,-20.6195127291526,-154.956101833221,-25.6072820027669,42.1539080326851,"05FA",52.592451,-113.600166
"163","Parkland","32",4,151,"05FA","2014-06-21",-11.72,-109.23,-0.01172,-0.10923,-0.019266667,-0.14875,-0.013775,-0.10625,-24.76666667,-191.353,-13.775,-101.99075,"Lacombe",0.71441935483871,285.933870967742,0.434289385818648,-0.00388812443695247,-0.0663452547371992,-0.00838898695463106,-0.0923946464148329,-0.030648069052399,-0.202007021920632,4.90155766358393,-51.7837441827964,-19.9402594834993,-149.522075867995,-25.6072820027669,47.8945863354374,"05FA",52.592451,-113.600166
"164","Parkland","32",1,148,"05FA","2014-05-13",-17.81,-146.38,-0.01781,-0.14638,-0.019266667,-0.14875,-0.013775,-0.10625,-24.76666667,-191.353,-13.775,-101.99075,"Lacombe",0.677516129032258,277.875806451613,0.143098658906345,-0.00157288310608706,-0.052927022328114,-0.00742535029647667,-0.0874836637181626,-0.0506626136479122,-0.312065128133824,5.04328605052565,-56.5590754401382,-22.5111649545845,-170.089319636676,-25.6072820027669,26.1666941969302,"05FA",52.592451,-113.600166
"165","Parkland","35",2,153,"05FA","2014-05-19",-12.453297,-133.703704,-0.01245,-0.1337,-0.019083333,-0.147666667,-0.013425,-0.10375,-25.1,-194.063,-13.425,-99.14525,"Wetaskiwin",0.623516129032258,280.040322580645,0.890779862506005,0.00196585935588587,-0.036817914059974,-0.00616042324537823,-0.0833535918646679,-0.0353749779551666,-0.267592642511379,5.8404698479199,-60.9861503933972,-32.8711087108565,-252.968869686852,-25.6147391001383,0,"05FA",53.070518,-113.428661
"166","Parkland","35",1,152,"05FA","2014-05-02",-18.44,-159.23,-0.01844,-0.15923,-0.019083333,-0.147666667,-0.013425,-0.10375,-25.1,-194.063,-13.425,-99.14525,"Wetaskiwin",0.684548387096774,276.617741935484,0.256006401162743,-0.00154650555818596,-0.0511944318003847,-0.00722134596420044,-0.0852847902330811,-0.0537520788816838,-0.356924064002817,5.59848273632397,-55.9939783421859,-27.4801182320748,-209.840945856598,-25.6147391001383,0,"05FA",53.070518,-113.428661
"167","Parkland","56",1,154,"05FA","2014-05-03",-17.61,-151.74,-0.01761,-0.15174,-0.019041667,-0.147166667,-0.013375,-0.1035,-25.03333333,-193.521,-13.375,-98.73875,"Camrose",0.74141935483871,276.675806451613,0.267450633486933,-0.00441297697109461,-0.0643025316831047,-0.00829330597568119,-0.0883032645882241,-0.0541652425563041,-0.366186238110774,5.86636069451526,-48.4333881695863,-27.386722778952,-209.093782231616,-25.5027205149333,0,"05FA",52.949319,-112.634567
"168","Parkland","56",2,155,"05FA","2014-06-14",-8.82,-103.28,-0.00882,-0.10328,-0.019041667,-0.147166667,-0.013375,-0.1035,-25.03333333,-193.521,-13.375,-98.73875,"Camrose",0.708870967741935,285.65,1.5,-0.00319854207152576,-0.0621736087448144,-0.00792559149586475,-0.0895725014651186,-0.0220393563398118,-0.189688174471164,6.53648878583709,-45.6281689089169,-38.0100735618447,-294.080588494757,-25.5027205149333,0,"05FA",52.949319,-112.634567
"169","Parkland","56",3,156,"05FA","2014-06-24",-8.59,-92.91,-0.00859,-0.09291,-0.019041667,-0.147166667,-0.013375,-0.1035,-25.03333333,-193.521,-13.375,-98.73875,"Camrose",0.759870967741935,286.301612903226,1.5,-0.00558369702170456,-0.0722963989944027,-0.00889547007819478,-0.0921884955794531,-0.017800335824376,-0.149882279660667,6.1856897236998,-39.7749252734187,-27.4346267689788,-209.47701415183,-25.5027205149333,0,"05FA",52.949319,-112.634567
"170","Parkland","56",4,157,"05FA","2014-07-02",-7.76,-89.07,-0.00776,-0.08907,-0.019041667,-0.147166667,-0.013375,-0.1035,-25.03333333,-193.521,-13.375,-98.73875,"Camrose",0.771935483870968,287.491935483871,1.5,-0.00612909986716764,-0.0748302915783595,-0.00914666837719023,-0.0930580245982158,-0.0131079331172486,-0.13134027519291,7.90403961047608,-27.7346526227056,-393.231549078915,-3135.85239263132,-25.5027205149333,0,"05FA",52.949319,-112.634567
"171","Parkland","56",5,158,"05FA","2014-08-24",-3.98,-69.75,-0.00398,-0.06975,-0.019041667,-0.147166667,-0.013375,-0.1035,-25.03333333,-193.521,-13.375,-98.73875,"Camrose",0.846322580645161,290.624193548387,1.5,-0.00898820956124537,-0.0867598118403177,-0.0105708623487573,-0.0969801063476441,0.0228253518627351,0.0137763556248127,3.11603280018613,-57.3481894552592,-13.7896481896573,-100.317185517259,-25.5027205149333,96.5809882479834,"05FA",52.949319,-112.634567
"172","Parkland","67",3,111,"05CD","2014-06-10",-7.02,-98.41,-0.00702,-0.09841,-0.0191,-0.147583333,-0.01355,-0.10475,-24.8,-191.624,-13.55,-100.1615,"Stettler",0.619387096774194,285.13064516129,1.5,0.00178462000347503,-0.0411195781689988,-0.00636234597024275,-0.0860169256986582,-0.0207858858315529,-0.176970664248218,5.706909472411,-58.3474955036748,-29.8058426744873,-228.446741395898,-25.5896663665771,0,"05CD",52.466096,-112.697768
"173","Parkland","67",1,109,"05CD","2014-05-05",-18.8,-159.81,-0.0188,-0.15981,-0.0191,-0.147583333,-0.01355,-0.10475,-24.8,-191.624,-13.55,-100.1615,"Stettler",0.674838709677419,277.16935483871,0.214733490008608,-0.00115469004771369,-0.0501214704860843,-0.007140093273735,-0.0855948581270151,-0.0540584868915611,-0.351486778221839,5.43633023196226,-57.6069916391094,-26.3711779426477,-200.969423541181,-25.5896663665771,0,"05CD",52.466096,-112.697768
"174","Parkland","67",2,110,"05CD","2014-05-25",-10.25,-123.97,-0.01025,-0.12397,-0.0191,-0.147583333,-0.01355,-0.10475,-24.8,-191.624,-13.55,-100.1615,"Stettler",0.606935483870968,281.411290322581,1.30290184192641,0.00287771948791998,-0.0339820747768629,-0.00597944370211928,-0.0836856934852173,-0.0296967437156113,-0.239656063832305,5.94886555425912,-62.994128068844,-35.5871982065409,-274.697585652327,-25.5896663665771,0,"05CD",52.466096,-112.697768
"175","Parkland","89",2,113,"05CD","2014-05-27",-12.03,-128.38,-0.01203,-0.12838,-0.019091667,-0.147583333,-0.013625,-0.105,-24.66666667,-190.54,-13.625,-100.77125,"Stettler",0.602870967741935,282.085483870968,0.756063695131784,0.00304035156710912,-0.0335959286684366,-0.00597060318382862,-0.0839410839403057,-0.0339742944848435,-0.248198311056949,5.46011224647506,-62.6948496749051,-28.6212843752708,-218.970275002166,-25.5223541259766,0,"05CD",52.3468,-112.92836
"176","Parkland","89",3,114,"05CD","2014-06-13",-12.05,-122.44,-0.01205,-0.12244,-0.019091667,-0.147583333,-0.013625,-0.105,-24.66666667,-190.54,-13.625,-100.77125,"Stettler",0.640870967741936,285.562903225806,0.63665292159972,0.000314201991665226,-0.047678419044461,-0.00682831159593339,-0.0874109990410933,-0.0332787455182059,-0.235661412174438,5.33340098110548,-58.172518177679,-25.5653428560627,-194.522742848502,-25.5223541259766,0,"05CD",52.3468,-112.92836
"177","Parkland","89",4,115,"05CD","2014-06-28",-9.96,-110.28,-0.00996,-0.11028,-0.019091667,-0.147583333,-0.013625,-0.105,-24.66666667,-190.54,-13.625,-100.77125,"Stettler",0.672741935483871,286.662903225806,1.08334618173061,-0.00160074694962545,-0.0563587749629585,-0.00746650632886929,-0.0893761746248384,-0.02652693592736,-0.205339008815205,5.73787508034101,-53.1307641998035,-27.9077267798811,-213.261814239049,-25.5223541259766,0,"05CD",52.3468,-112.92836
"178","Parkland","89",1,112,"05CD","2014-05-10",-16.07,-144.2,-0.01607,-0.1442,-0.019091667,-0.147583333,-0.013625,-0.105,-24.66666667,-190.54,-13.625,-100.77125,"Stettler",0.65658064516129,277.26935483871,0.337821942381393,-0.000162125745988575,-0.0454862435722403,-0.00683025069639371,-0.0847279783309189,-0.0453215617485547,-0.302314522947075,5.40533610841777,-57.3362487377265,-25.951819407586,-197.614555260688,-25.5223541259766,0,"05CD",52.3468,-112.92836
"179","Parkland","89",5,116,"05CD","2014-08-11",-7.28,-92.66,-0.00728,-0.09266,-0.019091667,-0.147583333,-0.013625,-0.105,-24.66666667,-190.54,-13.625,-100.77125,"Stettler",0.736258064516129,290.940322580645,1.5,-0.00494611407419943,-0.0715544010239366,-0.00876772754141155,-0.0936228873290153,-0.0135849016359036,-0.144266055402149,8.18506907519003,-33.0726971326166,232.738490146931,1871.90792117545,-25.5223541259766,100,"05CD",52.3468,-112.92836
"180","Parkland","90",1,117,"05CD","2014-05-10",-20.34,-166.4,-0.02034,-0.1664,-0.019125,-0.14775,-0.013625,-0.10525,-24.7,-190.811,-13.625,-100.77125,"Stettler",0.65658064516129,277.26935483871,0.132071834166036,-0.000162125745988575,-0.0457528675265498,-0.00684199258733493,-0.0849561831264621,-0.0574432813857546,-0.359646255499681,5.20833328703578,-60.4625009416922,-25.2402984261952,-191.922387409561,-25.5535507202148,2.62607169443299,"05CD",52.34691,-112.87225
"181","Parkland","90",2,118,"05CD","2014-05-27",-16.97,-153.34,-0.01697,-0.15334,-0.019125,-0.14775,-0.013625,-0.10525,-24.7,-190.811,-13.625,-100.77125,"Stettler",0.602870967741935,282.085483870968,0.336050939502067,0.00304035156710912,-0.0338658739397583,-0.00598417456927646,-0.0841654139909248,-0.046107545038581,-0.304369469386974,5.18332856069365,-65.3789143250287,-26.7616993849989,-204.093595079991,-25.5535507202148,0,"05CD",52.34691,-112.87225
"182","Parkland","90",3,119,"05CD","2014-06-11",-15.19,-138.58,-0.01519,-0.13858,-0.019125,-0.14775,-0.013625,-0.10525,-24.7,-190.811,-13.625,-100.77125,"Stettler",0.630258064516129,285.301612903226,0.350996272880611,0.000993048119036049,-0.0448686792968948,-0.00663060449979879,-0.0870073740995612,-0.0417123789313903,-0.273664195719905,5.09321566022979,-61.2140541211096,-24.4992561528452,-185.994049222762,-25.5535507202148,8.83841291451252,"05CD",52.34691,-112.87225
"183","Parkland","90",4,120,"05CD","2014-06-29",-11.5,-118.52,-0.0115,-0.11852,-0.019125,-0.14775,-0.013625,-0.10525,-24.7,-190.811,-13.625,-100.77125,"Stettler",0.675032258064516,286.782258064516,0.773147031002359,-0.00173262539558969,-0.0572280895365929,-0.00752444982927144,-0.0897573023976898,-0.0310632516890252,-0.227790496158338,5.5854976409488,-54.2867771290887,-26.6252699601217,-203.002159680973,-25.5535507202148,0,"05CD",52.34691,-112.87225
"184","Parkland","90",5,121,"05CD","2014-08-12",-6.2,-88.41,-0.0062,-0.08841,-0.019125,-0.14775,-0.013625,-0.10525,-24.7,-190.811,-13.625,-100.77125,"Stettler",0.735677419354839,290.998387096774,1.5,-0.00492186155974904,-0.0717344515353131,-0.00876746003492355,-0.093846205970037,-0.00964247327464396,-0.129061470349434,11.8087976597693,-15.1954545094301,6.61506773530099,62.920541882408,-25.5535507202148,100,"05CD",52.34691,-112.87225
"185","Parkland","BATL",1,164,"05FA","2014-05-09",-20.3,-165.17,-0.0203,-0.16517,-0.019566667,-0.150916667,-0.013975,-0.1075,-25.13333333,-194.334,-13.975,-103.61675,"Battle River Headwaters",0.622967741935484,276.640322580645,0.122658226181576,0.0016745434242988,-0.0374994514454504,-0.00654081588911542,-0.0854000025178484,-0.0551417056338862,-0.339793220539954,5.01190218340285,-63.4283856769222,-24.5736218101931,-186.588974481545,-25.9076983133952,11.1800069704645,"05FA",52.92778,-114.197366
"186","Parkland","BATL",2,165,"05FA","2014-05-20",-19.03,-157.66,-0.01903,-0.15766,-0.019566667,-0.150916667,-0.013975,-0.1075,-25.13333333,-194.334,-13.975,-103.61675,"Battle River Headwaters",0.590225806451613,279.508064516129,0.154647212308502,0.00379399761146023,-0.0294265968322972,-0.00602267400538233,-0.0849782045840116,-0.0505201094611756,-0.309870057952587,4.83358300612604,-65.6769153934215,-23.8998576434604,-181.198861147683,-25.9076983133952,16.8263758724283,"05FA",52.92778,-114.197366
"187","Parkland","BATL",4,167,"05FA","2014-06-21",-15.61,-131.01,-0.01561,-0.13101,-0.019566667,-0.150916667,-0.013975,-0.1075,-25.13333333,-194.334,-13.975,-103.61675,"Battle River Headwaters",0.704064516129032,284.601612903226,0.186438192054961,-0.00351913541180599,-0.0647701242366344,-0.00838672220108777,-0.0930351156023783,-0.0433804752927635,-0.266657194225435,4.88458309753102,-54.7616578475407,-20.7874772060898,-156.299817648718,-25.9076983133952,42.9091641540759,"05FA",52.92778,-114.197366
